job_id,title,formatted_work_type,remote_allowed,normalized_salary,formatted_experience_level,location,listed_time,skills_combined,num_skills,listed_month,cluster_k8,cluster_k10,cluster_k12,cluster,cluster_label
3887856608,Human Resources Generalist - 2nd Shfit,Full-time,,,Mid-Senior level,"Saltillo, MS",2024-04-06 01:59:24,Human Resources,1,2024-04,6,8,9,8,"HR, Education & Quality Assurance"
3887856671,"ACME D6- Asst Store Director (ASD)- Newtown, PA District",Full-time,,,Mid-Senior level,"Newtown, PA",2024-04-06 02:04:38,"Sales, Business Development",2,2024-04,4,3,6,3,Sales & Business Development
3887856787,PATIENT CARE COORDINATOR (MEDICAL),Full-time,,,Entry level,"Las Vegas, NV",2024-04-06 02:05:06,Health Care Provider,1,2024-04,2,0,2,0,Healthcare
3887856793,Manager Supply Chain Services,Full-time,,,Mid-Senior level,"Springfield, MO",2024-04-06 02:04:21,"Management, Manufacturing",2,2024-04,1,1,0,1,Manufacturing & Operations
3887856899,"NP Per Diem - Blackhawk, Fayette, Bremer & Buchannan Counties, IA,",Full-time,,,Mid-Senior level,"Waterloo, IA",2024-04-06 02:06:12,Health Care Provider,1,2024-04,2,0,2,0,Healthcare
3887856908,Data Science Program Lead II ( Remote Opportunities),Full-time,,,Entry level,"North Chicago, IL",2024-04-06 02:10:25,"Engineering, Information Technology",2,2024-04,0,2,1,2,Engineering & IT
3887856910,"Specialty Representative, Dermatology - Philadelphia, PA",Full-time,,,Entry level,"Philadelphia, PA",2024-04-06 02:10:25,"Sales, Business Development",2,2024-04,4,3,6,3,Sales & Business Development
3887856920,CUSTOMER SERVICE REPRESENTATIVE,Full-time,,,Mid-Senior level,"Pueblo County, CO",2024-04-06 02:16:30,Other,1,2024-04,3,4,4,4,Other / Unclassified
3887856922,ASSISTANT STORE MANAGER,Full-time,,,Entry level,"Humble, TX",2024-04-06 02:16:30,"Sales, Business Development",2,2024-04,4,3,6,3,Sales & Business Development
3887856923,ASSISTANT STORE MANAGER,Full-time,,,Entry level,"Ashland, OH",2024-04-06 02:16:30,"Sales, Business Development",2,2024-04,4,3,6,3,Sales & Business Development
3887856930,Senior Statistical Analyst (Remote),Full-time,,,Mid-Senior level,"North Chicago, IL",2024-04-06 02:10:25,"Research, Analyst, Information Technology",3,2024-04,0,9,11,9,Information Technology & Digital
3887856942,Executive Director - Bridgeport Y,Full-time,,,Executive,"New Haven, CT",2024-04-06 02:19:31,"Business Development, Sales",2,2024-04,4,3,6,3,Sales & Business Development
3887856944,Vice President of Development,Full-time,,,Executive,"Pawtucket, RI",2024-04-06 02:19:31,"Business Development, Sales",2,2024-04,4,3,6,3,Sales & Business Development
3887856955,Department Manager,Full-time,,44137.6,Mid-Senior level,"Missoula, MT",2024-04-06 02:06:45,Sales,1,2024-04,4,5,3,5,Finance & Sales
3887857016,Handyperson,Full-time,,,,"Tulsa, OK",2024-04-06 01:41:39,Other,1,2024-04,3,4,4,4,Other / Unclassified
3887857110,Marketing Intern,Volunteer,1.0,,,"Atlanta, GA",2024-04-06 02:32:23,"Marketing, Sales",2,2024-04,6,5,3,5,Finance & Sales
3887857245,Hyperion Systems Administrator,Full-time,1.0,130000.0,Mid-Senior level,Washington DC-Baltimore Area,2024-04-06 01:46:32,Information Technology,1,2024-04,0,9,11,9,Information Technology & Digital
3887857359,Maintenance Technician D,Full-time,,44428.8,Entry level,"Palmetto, GA",2024-04-06 01:56:28,"Management, Manufacturing",2,2024-04,1,1,0,1,Manufacturing & Operations
3887857459,PACU Registered Nurse,Contract,,,,"Portland, ME",2024-04-06 01:58:19,Health Care Provider,1,2024-04,2,0,2,0,Healthcare
3887857460,Med-Surg/Telemetry Registered Nurse,Contract,,,,"Evansville, IN",2024-04-06 01:58:19,Health Care Provider,1,2024-04,2,0,2,0,Healthcare
3887857461,Mammo Technologist,Contract,,,,"Fishersville, VA",2024-04-06 01:58:19,Health Care Provider,1,2024-04,2,0,2,0,Healthcare
3887857525,Inside Sales Representative,Full-time,,,Entry level,"Wheaton, IL",2024-04-06 02:02:43,"Sales, Business Development",2,2024-04,4,3,6,3,Sales & Business Development
3887857565,Care Coordinator/Front Desk - Times Square,Full-time,,39520.0,Entry level,"New York, NY",2024-04-06 02:03:50,Other,1,2024-04,3,4,4,4,Other / Unclassified
3887857603,Zone Lead - PT,Part-time,,,Mid-Senior level,"Odessa, TX",2024-04-06 02:06:19,Other,1,2024-04,3,4,4,4,Other / Unclassified
3887857605,Zone Lead - PT,Part-time,,,Mid-Senior level,"Grand Prairie, TX",2024-04-06 02:06:19,Other,1,2024-04,3,4,4,4,Other / Unclassified
3887857705,Program Manager – ERP Implementation,Full-time,,,Mid-Senior level,"Atlanta, GA",2024-04-06 02:07:15,"Project Management, Information Technology",2,2024-04,0,9,11,9,Information Technology & Digital
3887857746,ASSISTANT STORE MANAGER,Full-time,,,Entry level,"Spring Hill, FL",2024-04-06 02:16:30,"Sales, Business Development",2,2024-04,4,3,6,3,Sales & Business Development
3887857750,Publications Manager,Full-time,,,Mid-Senior level,"Mettawa, IL",2024-04-06 02:10:25,"Marketing, Public Relations, Writing/Editing",3,2024-04,6,8,9,8,"HR, Education & Quality Assurance"
3887857754,OPERATIONS ASSISTANT MANAGER,Full-time,,,Mid-Senior level,"Canon City, CO",2024-04-06 02:16:30,"Management, Manufacturing",2,2024-04,1,1,0,1,Manufacturing & Operations
3887857765,ASSISTANT STORE MANAGER,Full-time,,,Entry level,"Houston, TX",2024-04-06 02:16:30,"Sales, Business Development",2,2024-04,4,3,6,3,Sales & Business Development
3887857783,OPERATIONS ASSISTANT MANAGER IN TRAINING,Full-time,,,Mid-Senior level,"Scottsdale, AZ",2024-04-06 02:16:30,"Management, Manufacturing",2,2024-04,1,1,0,1,Manufacturing & Operations
3887857790,Waterfront Program Director,Full-time,,,Director,"Potosi, MO",2024-04-06 02:19:31,"Business Development, Sales",2,2024-04,4,3,6,3,Sales & Business Development
3887857805,Merchandising Lead - Digital,Full-time,,,Associate,"New York, NY",2024-04-06 02:06:45,General Business,1,2024-04,6,8,9,8,"HR, Education & Quality Assurance"
3887857811,OPERATIONS ASSISTANT MANAGER,Full-time,,,Mid-Senior level,"Cedar Rapids, IA",2024-04-06 02:16:30,"Management, Manufacturing",2,2024-04,1,1,0,1,Manufacturing & Operations
3887857828,MERCHANDISE ASSISTANT MANAGER,Full-time,,,Mid-Senior level,"Summerville, SC",2024-04-06 02:16:30,"Marketing, Sales",2,2024-04,6,5,3,5,Finance & Sales
3887857829,MERCHANDISE ASSISTANT MANAGER,Full-time,,,Mid-Senior level,"Denver, CO",2024-04-06 02:16:30,"Marketing, Sales",2,2024-04,6,5,3,5,Finance & Sales
3887857888,Store Manager,Full-time,,,Mid-Senior level,"Orlando, FL",2024-04-06 02:09:56,"Sales, Business Development",2,2024-04,4,3,6,3,Sales & Business Development
3887857913,OPERATIONS ASSISTANT MANAGER,Full-time,,,Mid-Senior level,"Mesa, AZ",2024-04-06 02:16:30,"Management, Manufacturing",2,2024-04,1,1,0,1,Manufacturing & Operations
3887857932,ASSISTANT STORE MANAGER,Full-time,,,Entry level,"San Antonio, TX",2024-04-06 02:16:30,"Sales, Business Development",2,2024-04,4,3,6,3,Sales & Business Development
3887857987,Senior Human Resources Generalist,Full-time,,52000.0,,"Buffalo, NY",2024-04-06 02:13:18,Human Resources,1,2024-04,6,8,9,8,"HR, Education & Quality Assurance"
3887857996,Sales Associate,Part-time,,,Entry level,"Orlando, FL",2024-04-06 02:09:56,"Sales, Business Development",2,2024-04,4,3,6,3,Sales & Business Development
3887858034,EHS Coordinator,Full-time,,,Entry level,"Pecos, TX",2024-04-06 01:38:36,"Management, Manufacturing",2,2024-04,1,1,0,1,Manufacturing & Operations
3887858090,"Sales Associate- 7188 Waterford, MI",Part-time,,,Entry level,"Waterford, MI",2024-04-06 01:51:19,"Sales, Business Development",2,2024-04,4,3,6,3,Sales & Business Development
3887858212,"Regional Sales Director, East",Full-time,1.0,225000.0,Director,"Colorado, United States",2024-04-06 01:52:47,"Sales, Business Development",2,2024-04,4,3,6,3,Sales & Business Development
3887858270,Maintenance Facilities Tech,Full-time,,,Entry level,"Palmetto, GA",2024-04-06 01:56:28,"Management, Manufacturing",2,2024-04,1,1,0,1,Manufacturing & Operations
3887858368,Cert. Surgical Technologist,Contract,,,,"Medford, OR",2024-04-06 01:58:19,Health Care Provider,1,2024-04,2,0,2,0,Healthcare
3887858369,Long Term Acute Care Registered Nurse,Contract,,,,"Fort Wayne, IN",2024-04-06 01:58:19,Health Care Provider,1,2024-04,2,0,2,0,Healthcare
3887858370,Med-Surg Registered Nurse,Contract,,,,"Des Moines, IA",2024-04-06 01:58:19,Health Care Provider,1,2024-04,2,0,2,0,Healthcare
3887858371,NICU Registered Nurse,Contract,,,,"Grand Forks, ND",2024-04-06 01:58:19,Health Care Provider,1,2024-04,2,0,2,0,Healthcare
3887858379,Accounting Associate,Full-time,,,Entry level,"Arcadia, WI",2024-04-06 01:59:24,"Accounting/Auditing, Finance",2,2024-04,5,7,10,7,Accounting & Finance
3887858437,CDL Driver I,Full-time,,,Entry level,"Green Bay, WI",2024-04-06 02:02:43,"Management, Manufacturing",2,2024-04,1,1,0,1,Manufacturing & Operations
3887858484,Retail Sales and Store Support,Part-time,,,Entry level,"Davenport, WA",2024-04-06 02:04:38,"Sales, Business Development",2,2024-04,4,3,6,3,Sales & Business Development
3887858540,"Senior Director, Global Retail Excellence Skin Health & Beauty",Full-time,,218000.0,Director,"Skillman, NJ",2024-04-06 02:05:17,"Sales, Business Development",2,2024-04,4,3,6,3,Sales & Business Development
3887858543,Packaging Production Artist,Full-time,,84956.5,Mid-Senior level,"Irvine, CA",2024-04-06 02:03:12,"Design, Art/Creative, Information Technology",3,2024-04,0,9,11,9,Information Technology & Digital
3887858550,Storeroom Attendant - Integrated Supply,Full-time,,,Entry level,"Tempe, AZ",2024-04-06 02:04:21,"Management, Manufacturing",2,2024-04,1,1,0,1,Manufacturing & Operations
3887858607,"Care Management Assistant - Bangor, ME,",Full-time,1.0,,Entry level,"Bangor, ME",2024-04-06 02:06:12,Administrative,1,2024-04,7,6,5,6,Administrative & Legal
3887858668,Maintenance Associate A/B-Nights,Full-time,,,Entry level,"Wausau, WI",2024-04-06 02:09:22,Manufacturing,1,2024-04,1,1,0,1,Manufacturing & Operations
3887858681,Member Experience Director (Prospect Park YMCA),Part-time,,,Entry level,"Brooklyn, NY",2024-04-06 02:19:31,"Management, Manufacturing",2,2024-04,1,1,0,1,Manufacturing & Operations
3887858693,Client Development Specialist,Full-time,1.0,,Associate,United States,2024-04-06 01:55:33,"Business Development, Sales",2,2024-04,4,3,6,3,Sales & Business Development
3887858745,Store Manager,Full-time,,,Mid-Senior level,"Lewisville, TX",2024-04-06 02:09:56,"Sales, Business Development",2,2024-04,4,3,6,3,Sales & Business Development
3887858783,Material Handler,Full-time,,,Entry level,"Greencastle, PA",2024-04-06 02:15:48,"Management, Manufacturing",2,2024-04,1,1,0,1,Manufacturing & Operations
3887858806,Band Operator,Full-time,,,Entry level,"Greencastle, PA",2024-04-06 02:15:48,"Management, Manufacturing",2,2024-04,1,1,0,1,Manufacturing & Operations
3887858818,ASSISTANT STORE MANAGER,Full-time,,,Entry level,"Berlin, CT",2024-04-06 02:16:30,"Sales, Business Development",2,2024-04,4,3,6,3,Sales & Business Development
3887858819,ASSISTANT STORE MANAGER,Full-time,,,Entry level,"Topeka, KS",2024-04-06 02:16:30,"Sales, Business Development",2,2024-04,4,3,6,3,Sales & Business Development
3887858886,00793 Inside Sales,Other,,,Entry level,"Phoenix, AZ",2024-04-06 02:18:33,"Sales, Business Development",2,2024-04,4,3,6,3,Sales & Business Development
3887858887,00793 Inside Sales,Other,,,Entry level,"Phoenix, AZ",2024-04-06 02:18:33,"Sales, Business Development",2,2024-04,4,3,6,3,Sales & Business Development
3887858889,10378 Store Manager,Other,,,Mid-Senior level,"Lincoln, NE",2024-04-06 02:18:33,"Sales, Business Development",2,2024-04,4,3,6,3,Sales & Business Development
3887858890,Outside Sales Consultant- CosmoProf- Milwaukee WI,Other,,,Mid-Senior level,"Mequon, WI",2024-04-06 02:18:33,"Sales, Business Development",2,2024-04,4,3,6,3,Sales & Business Development
3887859037,Support Lead Part Time,Part-time,,,Mid-Senior level,"Rochester Hills, MI",2024-04-06 01:51:19,Other,1,2024-04,3,4,4,4,Other / Unclassified
3887859041,Executive Director at Free Our Vote,Full-time,1.0,120000.0,,"Bethesda, MD",2024-04-06 01:37:31,"Business Development, Sales",2,2024-04,4,3,6,3,Sales & Business Development
3887859122,Fire Alarm Inspector,Full-time,,,Associate,Atlanta Metropolitan Area,2024-04-06 01:40:15,"Quality Assurance, Customer Service, Other",3,2024-04,6,8,8,8,"HR, Education & Quality Assurance"
3887859124,CDL A Local Delivery Truck Driver,Full-time,,,Entry level,"Charleston, SC",2024-04-06 01:51:57,"Management, Manufacturing",2,2024-04,1,1,0,1,Manufacturing & Operations
3887859188,Institutional Account Director - Chicago / Kansas City/ St. Louis,Full-time,1.0,,Director,United States,2024-04-06 01:52:39,"Sales, Business Development",2,2024-04,4,3,6,3,Sales & Business Development
3887859245,"System Developer (Blockchain) - one of the most exciting Blockchain protocols in 2024, with top of industry compensation ",Full-time,1.0,130000.0,Mid-Senior level,United States,2024-04-06 01:45:49,"Engineering, Information Technology",2,2024-04,0,2,1,2,Engineering & IT
3887859249,Registered Nurse - Travel - Iowa,Part-time,,,Mid-Senior level,"Des Moines, IA",2024-04-06 01:57:51,Health Care Provider,1,2024-04,2,0,2,0,Healthcare
3887859354,Home Health registered nurse,Contract,,,,"Monterey, CA",2024-04-06 01:58:19,Health Care Provider,1,2024-04,2,0,2,0,Healthcare
3887859355,X-Ray Technologist,Contract,,,,"Philadelphia, PA",2024-04-06 01:58:19,Health Care Provider,1,2024-04,2,0,2,0,Healthcare
3887859356,Med-Surg Registered Nurse,Contract,,,,"Yakima, WA",2024-04-06 01:58:19,Health Care Provider,1,2024-04,2,0,2,0,Healthcare
3887859357,Physical Therapist,Contract,,,,"Boulder City, NV",2024-04-06 01:58:19,Health Care Provider,1,2024-04,2,0,2,0,Healthcare
3887859358,Physical Therapist,Contract,,,,"Montgomery, AL",2024-04-06 01:58:19,Health Care Provider,1,2024-04,2,0,2,0,Healthcare
3887859359,Cath Lab Technologist,Contract,,,,"Newton Lower Falls, MA",2024-04-06 01:58:19,Health Care Provider,1,2024-04,2,0,2,0,Healthcare
3887859362,Customer Service Specialist,Full-time,,,Entry level,"Fort Washington, PA",2024-04-06 01:59:43,Other,1,2024-04,3,4,4,4,Other / Unclassified
3887859431,Healthcare Sharing Sales,Full-time,1.0,,,United States,2024-04-06 01:52:45,"Sales, Business Development",2,2024-04,4,3,6,3,Sales & Business Development
3887859486,Senior Finance Manager - BP Pulse,Full-time,,,Director,"Chicago, IL",2024-04-06 02:04:20,"Finance, Sales",2,2024-04,5,5,10,5,Finance & Sales
3887859517,Zone Lead - PT,Part-time,,,Mid-Senior level,"Fort Worth, TX",2024-04-06 02:06:19,Other,1,2024-04,3,4,4,4,Other / Unclassified
3887859543,Salesperson,Full-time,,,,"Upper Saddle River, NJ",2024-04-06 01:55:34,"Sales, Business Development",2,2024-04,4,3,6,3,Sales & Business Development
3887859635,Chief Executive Merchant in Training,Full-time,,,Executive,"Hilliard, OH",2024-04-06 02:07:15,"Business Development, Sales",2,2024-04,4,3,6,3,Sales & Business Development
3887859641,MERCHANDISE ASSISTANT MANAGER,Full-time,,,Mid-Senior level,"Wheeling, IL",2024-04-06 02:16:30,"Marketing, Sales",2,2024-04,6,5,3,5,Finance & Sales
3887859648,"Specialty Representative, Gastroenterology - Cleveland West, OH",Full-time,,,Entry level,"Cleveland, OH",2024-04-06 02:10:25,"Sales, Business Development",2,2024-04,4,3,6,3,Sales & Business Development
3887859666,Case Manager - Older Adults (Castle Hill YMCA),Part-time,,,Mid-Senior level,"Bronx, NY",2024-04-06 02:19:31,Other,1,2024-04,3,4,4,4,Other / Unclassified
3887859676,MERCHANDISE ASSISTANT MANAGER,Full-time,,,Mid-Senior level,"Knoxville, TN",2024-04-06 02:16:30,"Marketing, Sales",2,2024-04,6,5,3,5,Finance & Sales
3887859678,Capital Campaign Director,Full-time,,,Director,"New Haven, CT",2024-04-06 02:19:31,"Business Development, Sales",2,2024-04,4,3,6,3,Sales & Business Development
3887859680,Aquatics Director,Full-time,,74495.5,Director,"Everett, WA",2024-04-06 02:19:31,Other,1,2024-04,3,4,4,4,Other / Unclassified
3887859697,H&M Store Manager,Full-time,,75744.5,Mid-Senior level,"Arvin, CA",2024-04-06 02:06:45,Sales,1,2024-04,4,5,3,5,Finance & Sales
3887859713,MERCHANDISE ASSISTANT MANAGER,Full-time,,,Mid-Senior level,"Denver, CO",2024-04-06 02:16:30,"Marketing, Sales",2,2024-04,6,5,3,5,Finance & Sales
3887859809,OPERATIONS ASSISTANT MANAGER,Full-time,,,Mid-Senior level,"Happy Valley, OR",2024-04-06 02:16:30,"Management, Manufacturing",2,2024-04,1,1,0,1,Manufacturing & Operations
3887859811,OPERATIONS ASSISTANT MANAGER,Full-time,,,Mid-Senior level,"Riverside, CA",2024-04-06 02:16:30,"Management, Manufacturing",2,2024-04,1,1,0,1,Manufacturing & Operations
3887859812,OPERATIONS ASSISTANT MANAGER,Full-time,,,Mid-Senior level,"Chattanooga, TN",2024-04-06 02:16:30,"Management, Manufacturing",2,2024-04,1,1,0,1,Manufacturing & Operations
3887859828,ASSISTANT STORE MANAGER,Full-time,,,Entry level,"Chanute, KS",2024-04-06 02:16:30,"Sales, Business Development",2,2024-04,4,3,6,3,Sales & Business Development
3887859893,Assistant Store Manager,Full-time,,,Entry level,"Orlando, FL",2024-04-06 02:09:56,"Sales, Business Development",2,2024-04,4,3,6,3,Sales & Business Development
3887859900,"2713 Store Manager - Hartsville, SC",Other,,,Mid-Senior level,"Hartsville, SC",2024-04-06 02:18:33,"Sales, Business Development",2,2024-04,4,3,6,3,Sales & Business Development
3887860101,Engineering Co-op - Mechanical,Full-time,,,Entry level,"Pittsburgh, PA",2024-04-06 01:52:39,"Management, Manufacturing",2,2024-04,1,1,0,1,Manufacturing & Operations
3887860153,Floor Supervisor- Part Time - CALVIN KLEIN- Underwear Store,Part-time,,,Mid-Senior level,"Miami, FL",2024-04-06 01:56:28,"Sales, Business Development",2,2024-04,4,3,6,3,Sales & Business Development
3887860154,Material Handler,Full-time,,,Entry level,"Palmetto, GA",2024-04-06 01:56:28,"Management, Manufacturing",2,2024-04,1,1,0,1,Manufacturing & Operations
3887860155,Maintenance Tech  A,Full-time,,67246.4,Entry level,"Palmetto, GA",2024-04-06 01:56:28,"Management, Manufacturing",2,2024-04,1,1,0,1,Manufacturing & Operations
3887860156,Supervisor Human Resources,Full-time,,,Mid-Senior level,"Palmetto, GA",2024-04-06 01:56:28,Human Resources,1,2024-04,6,8,9,8,"HR, Education & Quality Assurance"
3887860157,Shipping Account Planner,Full-time,,,Mid-Senior level,"Palmetto, GA",2024-04-06 01:56:28,"Sales, Business Development",2,2024-04,4,3,6,3,Sales & Business Development
3887860203,Administrative Assistant,Other,,,Entry level,"Little River, SC",2024-04-06 01:58:08,Administrative,1,2024-04,7,6,5,6,Administrative & Legal
3887860242,Med-Surg Registered Nurse,Contract,,,,"Chicago, IL",2024-04-06 01:58:19,Health Care Provider,1,2024-04,2,0,2,0,Healthcare
3887860243,Sterile Processing Technician,Contract,,,,"Aurora, CO",2024-04-06 01:58:19,Health Care Provider,1,2024-04,2,0,2,0,Healthcare
3887860244,Emergency Room Registered Nurse,Contract,,,,"Germantown, MD",2024-04-06 01:58:19,Health Care Provider,1,2024-04,2,0,2,0,Healthcare
3887860245,Med-Surg/Telemetry Registered Nurse,Contract,,,,"Charlottesville, VA",2024-04-06 01:58:19,Health Care Provider,1,2024-04,2,0,2,0,Healthcare
3887860246,Med-Surg/Telemetry Registered Nurse,Contract,,,,"Charlottesville, VA",2024-04-06 01:58:19,Health Care Provider,1,2024-04,2,0,2,0,Healthcare
3887860247,MRI Technologist,Contract,,,,"Abilene, TX",2024-04-06 01:58:19,Health Care Provider,1,2024-04,2,0,2,0,Healthcare
